	per0	per1	per2	per3	per4	per5	per6	per7	per8	per9	per10	per11	per12	per13	per14	per15	per16	per17	per18	per19	per20	per21	per22	per23	per24	per25	per26	per27	per28	per29	per30	per31	per32	per33	per34	per35	per36	per37	per38	per39	per40	per41	per42	per43	per44	per45	per46	per47	per48	per49	per50	per51	per52	per53	per54	per55	per56	per57	per58	per59	per60	per61	per62	per63	per64	per65	per66	per67	per68	per69	per70	per71	per72	per73	per74	per75	per76	per77	per78	per79	per80	per81	per82	per83	per84	per85	per86	per87	per88	per89	per90	per91	per92	per93	per94	per95	per96	per97	per98	per99
var75	2.048300009922593	2.0642212462811633	2.0270257676818435	2.079217507368645	2.0387077401094986	2.0322857494704514	2.0196150888190596	2.046041494753415	2.1375030128640056	2.0842883344061383	2.08697288961395	2.019267765941178	2.094619010075082	2.193008584041071	2.050172961286214	2.0461690299664945	2.059293061283964	2.0188968479772926	2.033819655952761	2.179928655074514	2.071689987264139	2.176713620774535	2.0759866147997004	2.0393578250480426	2.042194989125897	2.0707516718983565	2.085414381141103	2.072650535882011	2.1165412678090676	2.029819068617699	2.0757303789265498	2.0435128730105108	2.0928964386304623	2.0974445624944904	2.000504337069569	2.0072249944569047	2.2006569074469633	2.0368387250862536	2.201697398580196	2.013959828848085	2.0160594989131964	2.0298303465026484	2.0641367514509303	2.19067667905659	2.1525216912208496	2.00554865733498	2.132886497479341	2.0435890271013317	2.0659601104539633	2.0225264478142755	2.047142656023815	2.203307178095421	2.068333962503871	2.0741761140964474	2.0275246961062043	2.1374748762381466	2.2008420066386014	2.0101236131036533	2.056365830370107	2.0554021911288185	2.117192770784977	2.0067628047461588	2.1644339723120334	2.1298090843860527	2.198156463879876	2.015622030078577	2.0172442018829084	2.072883465769259	2.089882821383829	2.191430536874204	2.0525065441741766	2.225322158827191	2.0824427620353823	2.111339101677064	2.0318717081004207	2.023038116396755	2.0326484589888807	2.154497962043411	2.0834331811143874	2.0691590464174228	2.1201932884837333	2.0336328133557773	2.092116405395399	2.171386512498456	2.060735734034561	2.241520421823805	2.0167267509416607	2.0841184448924834	2.1088999758725278	2.0903071639399378	2.0938735168921623	2.002193365748025	2.0102260227260844	2.0569118428138538	2.034047774885736	2.142074777368295	2.0548464870610057	2.0807386371665126	2.0178478012071306	2.106906456510303
var76	2.0617663735589984	2.1018074973532186	2.0290356456420158	2.2284836494726865	2.107395068109359	2.1062034795267945	2.0701768078363276	2.14172250044697	2.0568234987467724	2.1330416490900204	2.0485654550237817	2.0286137160973174	2.134829849463463	2.0059266336929285	2.0417828255427763	2.031009421645195	2.0407025632583533	2.0484465376039767	2.0297977724472047	2.0428297440117964	2.1350767505547426	2.0576533890144795	2.185277653468003	2.0391963534787156	2.284571608009113	2.0966283097577225	2.0021386373375503	2.046268026849459	2.071555422212813	2.1918301944095533	2.03496074473249	2.0014851203949053	2.074053853600145	2.0797986720118944	2.0862889814363097	2.1911994617980093	2.005996519703368	2.0408940666168434	2.097840937519363	2.009186326964651	2.0086764538322353	2.023089946835025	2.102910936968035	2.0227804582112054	2.3280613840207187	2.0308171894956293	2.058232588512621	2.1290169374569032	2.1138709600110683	2.127922175901502	2.078343605662829	2.122054378407377	2.057485171412137	2.043344781664841	2.2024413274892494	2.0169586918408746	2.0795842040692794	2.0318580838172613	2.0767158006773534	2.0477061292344123	2.200832195709835	2.0336966546376964	2.059691487401227	2.0665709335247433	2.0428525531244994	2.038877153104075	2.0332476591601303	2.1589006129955424	2.0127353591948594	2.0076867787599753	2.0121431120595634	2.1253198246377303	2.071497472468304	2.0495104785279765	2.0187184111973857	2.200113952383505	2.0047306681600263	2.153031447977864	2.0420609065440907	2.007619697543742	2.0424662974245686	2.0940603924952597	2.053755583897104	2.0341994434776	2.1313366946774908	2.0911229231652997	2.0543496189197277	2.1381118948713347	2.099713912356084	2.02080578059144	2.0847829058157203	2.1181947087376303	2.0364540725438323	2.200737168058311	2.0497365166342214	2.085882549470756	2.0657746421832943	2.1675548011966925	2.0713470936957292	2.0222701790481232
var77	2.0291030903486877	2.01414881489659	2.304198713943559	2.072826843899507	2.014877431561355	2.0000500916313464	2.0352444277902455	2.007566632796537	2.1075614555809516	2.04282686569885	2.1755508924090368	2.065406062910916	2.138442245024323	2.1087173065398317	2.0185853934822764	2.173512994397429	2.0398846109980955	2.085935882853323	2.0837284780399283	2.1814135911039143	2.1817825739714056	2.0553237567720903	2.1607984593615095	2.0975803008687923	2.05318945002264	2.0546989352702685	2.035303384616315	2.0384582168891616	2.027119472840521	2.062432131845395	2.040508546624703	2.0434095704896778	2.110434434308133	2.071368172453743	2.1595354632611983	2.04470802572928	2.0593569755190426	2.0799209873482405	2.2583575526129605	2.0672395932778524	2.066455513433845	2.0964997735397226	2.105811351084083	2.1358092548084877	2.1231633971887565	2.016457685220178	2.0584360794838283	2.063346642584822	2.0122530993061822	2.0202811419108717	2.001330677758671	2.1558310117571358	2.1465369815541666	2.0709184923344384	2.083871191605697	2.067443387874991	2.0196360852385515	2.048723944591677	2.1113183588683064	2.152050613116609	2.12215646183201	2.021316172877775	2.1471291626494553	2.042801654825779	2.084728112389728	2.054111433246287	2.1281489215576537	2.0362158311417833	2.0602113822571533	2.021964215531796	2.1039583217719944	2.1539532346666044	2.0102880890714157	2.1393649608500414	2.059161236543579	2.118130686779348	2.000740608448433	2.0850641956195637	2.065692498577478	2.0175824793517183	2.0922199355238087	2.1055714812122583	2.0224452903948467	2.0121231665740407	2.166167178262877	2.087795830291885	2.202019582567348	2.0561044717520938	2.13849266670095	2.022726721617827	2.10883851119243	2.127185116892078	2.0676707278024837	2.0376083399565723	2.098833170807801	2.057756070165834	2.125512896517324	2.007194157263446	2.1199135343606494	2.1212514510111804
var78	2.0862270684147517	2.0492093122501034	2.0004478595813677	2.0695219186262577	2.035469279675603	2.056696486704941	2.0792784731368035	2.199293666384977	2.0988470903640137	2.155645450253033	2.077460123039345	2.1097327695110675	2.192670572377059	2.14415112664047	2.0281657915324693	2.033340167958017	2.037328159118125	2.0567165778417418	2.171630589231823	2.1256971869272903	2.0364839335778666	2.0231377350958217	2.055333324717435	2.0184526746477913	2.0754810794505913	2.141043826563556	2.1206617705348254	2.0177113131001487	2.0934449076281463	2.0648005563508782	2.0547601507195843	2.2624704465900516	2.0042673717919754	2.071453016807291	2.0336545498438565	2.0829955226729613	2.1323992824116496	2.0689119159297458	2.030834114096019	2.0801953058598617	2.079514203800794	2.2149095281495335	2.0215981909967313	2.091629016181965	2.091318997509463	2.0456404500915175	2.076154444483647	2.1489864565834065	2.1378528130023344	2.020546345280288	2.1309245503647216	2.040576271261481	2.2612482303421415	2.024439191511191	2.027362379877988	2.0582633032949365	2.174673696073274	2.0294542838989464	2.0664992317181903	2.079409834589999	2.085305352693799	2.1624062219255995	2.033341759398379	2.0244953445310068	2.085457593970608	2.015828492787327	2.026332812796336	2.07117178127493	2.107045941961704	2.133054378962999	2.034759192617568	2.0611955375169746	2.1648211498492436	2.0469337148800193	2.0180455796936982	2.0167705118967243	2.1265465655110454	2.0386727216191396	2.1577189344185914	2.1034987481185254	2.0881580254873335	2.040458658153868	2.038610126301404	2.0139679019330377	2.0238320526071494	2.143758165000701	2.0268723208989288	2.102932312358216	2.0225885199568965	2.1491357022568778	2.0807518671561955	2.0866874718842774	2.1036986728431475	2.065436745272275	2.079125396990719	2.0523838708397237	2.007939684260529	2.09419492633045	2.0748308244462215	2.0861670396684953
var79	2.003335189472074	2.182024219977586	2.093962589680578	2.054343493706306	2.012646885710925	2.0265396589380287	2.074304408346464	2.104554110302996	2.0052463318087894	2.130048275281015	2.1699577523169045	2.0181841563575214	2.0211387523985525	2.1528051834364867	2.06109610070834	2.0624060913682647	2.0114573381313288	2.0707467452176846	2.0181501317234423	2.0399287241209056	2.0344540468115246	2.128102497866403	2.0189636270405478	2.0709557291639515	2.107307664712414	2.000554885319842	2.1725985396034293	2.097791238487036	2.005592730120287	2.161602985321817	2.1706476913594344	2.0336299600200523	2.1794281041876773	2.0634108386478087	2.029098861833103	2.053925076194227	2.0113789394188304	2.079921484658862	2.0482274974930554	2.039574128823062	2.013627214139993	2.159057258565514	2.021207959961093	2.033207826192693	2.089098144843091	2.011518171114775	2.036660255994816	2.089758545119018	2.118207568613366	2.0821366210240604	2.0498763811565257	2.026141470368123	2.017484805846135	2.034683076970262	2.0372129716306238	2.0400028913952633	2.1008440134614426	2.0203638753509097	2.058477978353947	2.0608723025730225	2.1923269057751056	2.0073005106486956	2.159861340097689	2.0699856333110596	2.034038691405761	2.085825816096239	2.0994883359893755	2.1835349198664282	2.010198467327575	2.1129953713021226	2.0663935943607386	2.0920873977245633	2.083550018857875	2.0439846499475256	2.019037104158252	2.1163396695781835	2.0052252030300766	2.0202342097553907	2.0527678198022334	2.1249646259001693	2.071455214977907	2.0900030595655914	2.100755615473626	2.2290843248299166	2.163931791775063	2.108092443059852	2.0131952545290663	2.06114074155424	2.051991372085741	2.0456862617394407	2.0038707701914618	2.066465428718739	2.0363374382866075	2.1078045558555782	2.0525733228831884	2.0293788073247825	2.0341209437718613	2.0446983705656767	2.2184428815845454	2.0576101404783076
var80	2.0643899056375252	2.1199850387651926	2.0889072080026736	2.0275077677062607	2.091095886184854	2.0723219425421524	2.013214768781299	2.096052551538765	2.2219899843759605	2.1218611296051346	2.222342270443163	2.0827327390183634	2.115001669917522	2.0505615308888383	2.018170919718875	2.1054271050575033	2.1482716450000416	2.0651595964158864	2.009572320749592	2.028659215536884	2.0900690185466373	2.0641692892481576	2.028947446927192	2.0236676025190925	2.259620252347069	2.0771482477855994	2.139148868973225	2.093562649510705	2.0313804361613763	2.1121758925073193	2.067140594721916	2.096796275316967	2.073985560102504	2.036822500343282	2.079805235366043	2.026720999619431	2.086331379902103	2.0701897592565612	2.1391658966652884	2.0612886564690394	2.0619469795672685	2.0091645653198067	2.1175288379916837	2.020144380362561	2.0291672231674096	2.0660354524000413	2.1413541600102204	2.02907369090765	2.15644229653394	2.0225180685424586	2.0506905624060185	2.0835701856899864	2.046575183313245	2.1152596689731973	2.008285656140186	2.05889796812705	2.0740728948644813	2.0156595751551407	2.001874301241018	2.0232310119788135	2.1188955301892896	2.0813792163323614	2.0069806271155484	2.0720715261642377	2.054685603937877	2.0381804582565364	2.123962497600453	2.0513456352613666	2.1385386389459677	2.1312291514392725	2.123223545478349	2.1938966382821317	2.1146982481126333	2.004018658001362	2.0513356503274394	2.0734127614520137	2.0633452455981414	2.008597932651113	2.022245171739271	2.0990615280988516	2.183476186515663	2.017960916009289	2.092561069491899	2.0590268459536842	2.028343666247576	2.017724433521977	2.008305748599715	2.1091420678858626	2.1032143132279484	2.112625234183369	2.0103032729681187	2.0366357078708264	2.0684862533568182	2.0612353998826474	2.0587565363107627	2.064387431080681	2.141081069626262	2.039734224219375	2.208489627733718	2.0755117633241698
var81	2.020410027360583	2.0127586605784256	2.1634162180816237	2.042762862748673	2.1467774072552785	2.0123702625737128	2.08601153061661	2.066605031542607	2.1732589006100143	2.0153127242298186	2.014513624320735	2.012883134542202	2.0116230436484632	2.051920840912449	2.040969127465111	2.141749836845249	2.2874786129712046	2.036028133796697	2.1523734647270776	2.121442911053815	2.074042151209996	2.038918977656399	2.0771387460629804	2.0244582313117894	2.108962001932255	2.145043336552756	2.1664306995818126	2.0870708225324277	2.038786896759143	2.0747783321711335	2.0218577459418507	2.009351791157536	2.0688775968722424	2.054621882771396	2.0975199507957774	2.0249674234473867	2.1251114557866733	2.0786624803146885	2.040334596061134	2.0209009545483982	2.142697947799862	2.0445929466145216	2.0159146222644546	2.0678261221762946	2.102498416457096	2.039911332620217	2.0476926494986722	2.185872159699802	2.1312376147043346	2.0129910977504237	2.0646901604844143	2.0224825390576022	2.0483549913980954	2.03566750183079	2.0857911771829203	2.0076312911933276	2.06846038472623	2.1195724254888924	2.0613852172027065	2.0180161872551756	2.048019888192373	2.047466776379963	2.003237596882487	2.0254329283213357	2.0221708867634587	2.1909430224950603	2.063272062282804	2.1129866691498123	2.096304551043445	2.0822958074279683	2.1715413856093293	2.0721283199949045	2.0128736261282336	2.01467328095207	2.0574311666478495	2.146421638022518	2.103170385481626	2.042420384152876	2.0430562204476046	2.0188071966699876	2.0246474071195313	2.1563533294075907	2.09419149045361	2.0097452215989633	2.1290083198777263	2.0747706233867413	2.0286079396318892	2.1819420793699322	2.093994375801352	2.138882501993725	2.029236599079667	2.0318703746202837	2.024143265336176	2.014223247149457	2.0841129294856793	2.119171771980214	2.0653472437481324	2.044150399194331	2.1473453091796015	2.0937391576699134
var82	2.094891807985572	2.015592414765108	2.089885013907644	2.0978209216286237	2.1115504399482985	2.0100782980016456	2.006377908245775	2.1574584579132914	2.161120037878594	2.0368015115048963	2.000401251413579	2.071691695467517	2.1055159354053257	2.1084365727534258	2.124017314827455	2.0028608733231072	2.126720791267421	2.184080454985466	2.1171625744334697	2.1525191780475157	2.213890754601911	2.090997579797442	2.102997321571465	2.009693160004456	2.0741395281901065	2.1539377182765347	2.0391173008721037	2.0156779001641723	2.1467759671499986	2.030951468365704	2.032931887972722	2.0173536233353446	2.013374354840926	2.057790311203088	2.0181649174634093	2.0179735141713713	2.023375074072343	2.042341490879012	2.054767956881709	2.0435724591209548	2.061132978653433	2.117427102668522	2.0684846710824583	2.0319640876915037	2.0869245554771716	2.066304989701505	2.0502640640015635	2.053293521454892	2.067806820694662	2.0498922795091956	2.040882826744944	2.105937799205117	2.0113703416515856	2.0438148845993735	2.060847839481148	2.181700763629175	2.0666348328958284	2.007646845947708	2.101366470888373	2.1329550718879022	2.0769398790376257	2.116640066032955	2.1146508067415133	2.117304296310632	2.0219096315243643	2.038916699330904	2.065642150409904	2.0156937750746513	2.134993219279838	2.0997544685962617	2.1087330243210842	2.050229963165131	2.1100414872487936	2.087443212178418	2.17262038969029	2.01353577766782	2.061441708785693	2.118294112148579	2.074978514822883	2.0878448068861557	2.0359645107393356	2.115423353966123	2.0270569078678893	2.082715598621941	2.0930131538358063	2.1640509404778223	2.019024413455825	2.0297761625340685	2.0644845079382437	2.0993504351679144	2.0490524040333926	2.0743499598782473	2.041821945573493	2.0043141317630635	2.026367639329451	2.073853845871462	2.066348427138098	2.1973275334999087	2.0420100166834505	2.0018301008172124
var83	2.014242043193871	2.1730027271864545	2.07918229141246	2.12944922878126	2.014934538090577	2.026366266500784	2.184222664873671	2.1310599485777115	2.1640770473174085	2.1236181691390716	2.0324594677866408	2.1258588490954797	2.0891597445534527	2.132069554372415	2.0276621988476164	2.1203200298400904	2.221238017707988	2.112743438941381	2.131861003650658	2.0553561567649172	2.030907738651189	2.0087546119198096	2.0461472846264375	2.0257542414803784	2.036845531264979	2.0086986219618446	2.1003044281301717	2.109079453412299	2.0608334660811827	2.1113244083838167	2.1513742056698253	2.0649711875004217	2.1306049360904833	2.0273074049124387	2.142658246367341	2.121498187532525	2.0177223766144254	2.1420976781224974	2.0375976736174706	2.09040921437892	2.108869563062887	2.0153387313379865	2.0978535198314674	2.0338363830755535	2.0672027139269225	2.0482802560682543	2.0797908457839784	2.1461100310052874	2.0754028894812864	2.1099374228550145	2.0236838657292733	2.007433495742843	2.01331819820067	2.058233438195094	2.0525863566704428	2.126425129216507	2.2575776672056294	2.1962852378674014	2.0352805768239532	2.0064046716144794	2.0141873864038136	2.147485484334718	2.023449137841258	2.051406166393894	2.062788506976609	2.0007956092050554	2.116783093984391	2.1071636534913214	2.0603416901894454	2.182573801384352	2.0860200513146108	2.0176346088962327	2.0520063202605634	2.0844117421194097	2.1497794293946417	2.1810407356301544	2.065520441686201	2.0045286010530035	2.0678555384231463	2.088839074844451	2.032628803313442	2.0282464308127057	2.107467289764084	2.009895543844743	2.1549462852075916	2.0056909435984522	2.069062863942996	2.039675251556296	2.0621966299550785	2.0026707943645015	2.120817317063282	2.062816819649203	2.0078652419310656	2.053837260807733	2.1614307679944265	2.178791242324523	2.020683292984244	2.0087188490656596	2.187954606556194	2.1525564972165063
var84	2.098870585762291	2.052031643576677	2.21516848231307	2.024642258581526	2.0448191588559794	2.0293638679555883	2.0257769382926125	2.0804163364242503	2.057451357639523	2.0950466335409033	2.0742782381217997	2.28227840537938	2.046278961777156	2.0415139951265964	2.0105824013319498	2.069049489340625	2.0823162020355412	2.0243554187715067	2.0536410156949896	2.0518549918123	2.017537709023796	2.039587865726866	2.1586644191330193	2.0082422792491172	2.0779235950614177	2.2315945018063665	2.0460582486208	2.0220420379022306	2.0731259536798516	2.1106821970443876	2.0002042406968883	2.078832439459769	2.1759020457554197	2.0305793344590306	2.1225055163119584	2.022008175935918	2.132358102341933	2.056867429661601	2.048322410684676	2.070656851172777	2.0075786725665608	2.0670763456618966	2.0086118589095854	2.018667330958464	2.027990765628182	2.024752265441755	2.0558150267189275	2.0707072588321522	2.03535742100726	2.0610723991292015	2.091894748156149	2.0849616036033862	2.217257381506444	2.1703045694537217	2.200750892730064	2.023637772734597	2.03212443394202	2.002253814904309	2.04747034172052	2.0648394155709457	2.0046783035240114	2.1580679449480664	2.047351986437064	2.113939004493387	2.019950514490443	2.102798046246266	2.0894416656747783	2.012478734738477	2.036937291858699	2.1796826187551237	2.074487110323618	2.1466606262581567	2.008769634509647	2.096479343590957	2.035323922584509	2.0116582829437046	2.0489098469499845	2.2184148003676167	2.1312634463099043	2.190806495525046	2.1210590944722956	2.021927455143823	2.1779482313408707	2.015958384688529	2.0156897586156433	2.0401091787627124	2.0094449908952123	2.064649685872641	2.175345032607469	2.013283745153208	2.0028064766749045	2.0634091672246764	2.034300240842221	2.0243221602276518	2.0833565998904815	2.045080243983844	2.1129954555229746	2.0323599056594976	2.0074713214171735	2.1642824575028894
var85	2.0631301770439436	2.1098407148241787	2.0125826429111404	2.194595997600429	2.26863772938499	2.0204735326966135	2.028348952291285	2.050260694349454	2.1073333332154025	2.0713498928828034	2.077337721394008	2.2250926040182484	2.0664308140589625	2.011311381582015	2.0393286806210202	2.0867856194587784	2.0620690849410934	2.2021934207253184	2.11235282747556	2.149186878172457	2.0126144184198367	2.1259288652028916	2.043980877298205	2.092418711157732	2.0314761555053096	2.1081843055293	2.1162388860108012	2.032668842206228	2.0731721835234227	2.1231571421427433	2.0042256903803377	2.020712832212845	2.0985206210163367	2.0234193403328877	2.078025444599939	2.092101734742435	2.0016201055909177	2.05884745745694	2.190920713754151	2.1338284623910795	2.022604352838951	2.0143144438401754	2.105421040372411	2.0292268742856985	2.1507463924289354	2.0967571906134874	2.0958595990811153	2.077287306828136	2.1325146457225865	2.0747589024212902	2.1445596874902524	2.022065350030705	2.0204970702601215	2.020681128182735	2.1100195483880406	2.2027862774560245	2.030231059077226	2.1833813131215765	2.0439318956579022	2.0246269007192175	2.0033607159143414	2.0082057813016068	2.0164302827524923	2.107929615622379	2.1443659002640274	2.08281160588447	2.0392636797020542	2.0838175163050505	2.0943233842882822	2.046812939961485	2.023649098904016	2.050893700749621	2.018263620949162	2.0823830137721826	2.0353056740414597	2.0297681688896465	2.0232697342124033	2.0926807844824604	2.046288470471974	2.160048441013116	2.0263514244120784	2.149432358528889	2.1431724653733073	2.079620128977715	2.0255716604284744	2.1958763714114573	2.035106737629613	2.036685801466042	2.0336744245818994	2.049006432671308	2.2556184915322763	2.0271050207068226	2.008393577615018	2.0379057716215785	2.109957856081065	2.1797032410980606	2.1391591624578994	2.0010910702032674	2.0510199193928327	2.0486618829786902
var86	2.2627557689985913	2.0662149545308237	2.0863994136108728	2.047772725417936	2.020176224616003	2.0578518914552326	2.0556956588400843	2.0499172153261482	2.0183360140633475	2.012305228138289	2.1665469891346136	2.116255487152577	2.1099099084612343	2.1560244468871645	2.163490984278532	2.1888254612956155	2.037305896435118	2.1152365836400118	2.071461296154564	2.057534142190695	2.0239717086140048	2.0609951779484184	2.0877449791320153	2.1748773192118107	2.012988514324077	2.0409715458000792	2.1995692363841353	2.0471115061841805	2.0124943965538784	2.0025599010953883	2.0652330534137167	2.168629736015721	2.1553970639150064	2.1023395679344206	2.0907576093447053	2.0291861001569695	2.0351346638164927	2.0203525330451506	2.028312568267276	2.037676515099275	2.209930171124104	2.093027656091453	2.1063785673811473	2.0295223543452865	2.0699997616884236	2.088519221677946	2.0168015010832776	2.1860975178391153	2.0082708827815154	2.013622873545171	2.1151683536597847	2.058838870822506	2.0629945383209	2.1728421732512544	2.0105496495090605	2.0115681742261655	2.0352003692685985	2.0450915321995815	2.122688731505585	2.02259637181168	2.1060918788724767	2.1028969165632594	2.0054029443672436	2.0173007606757234	2.0157373479090843	2.007929102207533	2.0021234142625883	2.0178299051035125	2.0541177155362793	2.1461343618849344	2.0587026761595286	2.039276624806516	2.1302748496166135	2.016159944685687	2.0978089431908074	2.019497655884462	2.05146856520755	2.1121553308794465	2.003224428858975	2.063924173730709	2.2331808326631784	2.0241185375514505	2.046712388216346	2.080328815878805	2.036812285386432	2.088344204376684	2.052789481352784	2.0019820059936966	2.0553523526526387	2.102159096604741	2.014248805820538	2.018159146519164	2.0404320599875736	2.0634603068918063	2.0270270957692036	2.01149118205716	2.001164715135186	2.1770270630290884	2.0373980492178014	2.021794505220302
var87	2.0069631440329627	2.0710067917335886	2.1155921525034946	2.0027464117308433	2.02894060158684	2.1204629871095326	2.2564360278186117	2.01538970072162	2.1209408742457234	2.0584651600746877	2.056255097206411	2.014491835409231	2.0288210987895092	2.1377676905942233	2.1043113247146477	2.1106401690872385	2.0062266537139752	2.045302253931945	2.1843060918682613	2.0524861926636504	2.0261097993122577	2.139565654496517	2.0581139193124103	2.142497910145104	2.0492078578419095	2.123573182532959	2.0186077974064487	2.1654620818964436	2.083551185306008	2.106505647818925	2.0146179630954806	2.1458472929775327	2.2905293541429756	2.0185620060967207	2.0249090034225485	2.14035003864877	2.044948801636073	2.0873862810746857	2.1696472220976197	2.000428289750456	2.072074813673695	2.0080593357350103	2.270459905723418	2.028736680277893	2.11642025488724	2.1603208433392034	2.096685041696845	2.169434675486372	2.149567352505943	2.0699806497915305	2.086811907886285	2.115542719245871	2.072312647278654	2.045218599621452	2.0221967925553166	2.00366067537575	2.0882509271850997	2.1064527656777288	2.224712652623413	2.085585979269262	2.117058130040565	2.120890931416601	2.0031914001122	2.09541807027305	2.0258409763637806	2.036646325974141	2.112364585882599	2.048449164173245	2.020408899814494	2.025938370574814	2.0058285077499884	2.028605276564783	2.025667099942148	2.0172903889952694	2.1515160192076923	2.0382049805801548	2.0225623878717776	2.0523262674221163	2.0701779160051172	2.1379280601631496	2.0096882256450197	2.020756725787648	2.0781568770860197	2.028130080992544	2.09488562868702	2.038944614834348	2.054412282788537	2.002720490114654	2.0107315125328102	2.0374146449669186	2.0441541770534024	2.0673675995528695	2.115288821978086	2.079748505513339	2.0668210421105386	2.006338931691797	2.0179825687328896	2.117033454369063	2.0514496632557284	2.2462117689860497
var88	2.1106190122262998	2.046201521926555	2.006289342275102	2.0263515485455796	2.004458977374331	2.0481152763386454	2.055762086195296	2.121147664161479	2.0031615265768585	2.0462547063080976	2.0070791559189813	2.072862200087984	2.003798638099107	2.0939112241054065	2.009251742106111	2.0004068895138114	2.182687711048461	2.0104611353261492	2.125156126997628	2.0156446401978436	2.034271262248443	2.0904747291683936	2.066377309346037	2.0508872996494345	2.011584664364943	2.0140964058205957	2.047941960470179	2.0047526233845647	2.1385484498395786	2.0001578767461807	2.0687326659125147	2.053670180872127	2.00711304793879	2.100000574804495	2.1124275809804125	2.039927859885572	2.111825377542729	2.158047731158603	2.110251558287724	2.0317256384050837	2.0804072829458806	2.0075011083905925	2.263815725001073	2.0220483392134097	2.035586650392858	2.0331027617687942	2.001477092666452	2.0394453820823326	2.197834824043241	2.0633805025994456	2.0128342283722795	2.1290366490656316	2.031671085221758	2.137684611657772	2.1175822020112998	2.0528032389532953	2.0715881900943556	2.0967402548810754	2.029924030254167	2.148582247598827	2.101549357680674	2.2329573987087574	2.2385145461911895	2.016619891026485	2.140078988250854	2.0288423409405616	2.1559525532302652	2.1363032079172872	2.010187588872131	2.1349214095875455	2.0641663297884634	2.0906129788834056	2.0139993677275045	2.000754906231677	2.2695642918026873	2.0232353818281164	2.1649695741384902	2.085269271082665	2.091939590144139	2.118588214175782	2.0103582134346274	2.122662037598153	2.0286259572697003	2.0255852712790148	2.0781558437594456	2.047279970556523	2.091626188503651	2.175272439582291	2.0653024562944706	2.061450682756271	2.119835359905983	2.066503863784823	2.104282211029293	2.161075351496859	2.0993320461058835	2.006557908741182	2.1526828563593527	2.08203098952755	2.0073383111367544	2.0648560705495664
var89	2.0335921023531895	2.0276136490448238	2.107872767453754	2.0511211179039144	2.0929575263480227	2.0105132791235887	2.0892106500318106	2.0438891975512394	2.0865912044629567	2.008467958530116	2.0486255802452518	2.034848069940778	2.1135524662714626	2.0313053688792384	2.0717532595945234	2.0961297531771024	2.0141640132655776	2.0977862739667534	2.041779573575122	2.1457536160975734	2.0251965855166127	2.0162906824509723	2.0581400027800223	2.217837135919108	2.0570661705717823	2.1873100854436354	2.0476668652572827	2.028593369125584	2.100587758898022	2.0049434500719756	2.0301388552096173	2.092258502573552	2.0652796430493914	2.1037236387244387	2.0670162602801416	2.0315092703789586	2.0348371555812017	2.0009549628049674	2.026577204043423	2.077230934882659	2.069662789259817	2.150574171391137	2.0464012812900103	2.0615405885027474	2.0262462499631018	2.0568528282184713	2.020827706713768	2.1624842020465245	2.1162215756597162	2.105174225039978	2.1280949223988976	2.1380525558320573	2.145126303672658	2.023399004418474	2.0945711227529813	2.0585289052509244	2.00018490842207	2.0608778805419377	2.0310124120214534	2.092698987099695	2.1598096818698984	2.211725876015188	2.015445402651635	2.1136140691541323	2.0999284005055383	2.016936620395868	2.1044843669023487	2.04067222160496	2.1819474042254763	2.0017939102568088	2.0266780879752835	2.000670778989042	2.0955402129686993	2.2822875629379187	2.014695259029489	2.007546567540673	2.020450949408556	2.0458113937192386	2.0364392072830966	2.1066306855710373	2.0471285103799235	2.1011303056610777	2.0848243771226223	2.033757212476638	2.0690817119398903	2.072936336574474	2.0126843096842295	2.067938250907698	2.1449237000854806	2.122133127684339	2.0436012867728035	2.0721399431395686	2.0724316165449306	2.0034651212405996	2.041062147506995	2.0071031142296976	2.135596769466144	2.150906505113855	2.0331017350086484	2.2048397856450386
